id;municipio;tema;estado;periodo;documentoNecesario;portal;revision
06462;Leandro N. Alem;Producto municipal;Incorporado;"2021–2023; precios 2004";;https://municipioalem.gob.ar/?q=transparencia;2026-09-11
06462;Leandro N. Alem;Delitos registrados;Incorporado;2024–2025;;https://municipioalem.gob.ar/?q=transparencia;2026-09-11
06462;Leandro N. Alem;Deuda de personas;Incorporado;2026-07;;https://municipioalem.gob.ar/?q=transparencia;2026-09-11
06462;Leandro N. Alem;Préstamos y depósitos bancarios;Incorporado;2024-12;;https://municipioalem.gob.ar/?q=transparencia;2026-09-11
06462;Leandro N. Alem;Empleo industrial;Incorporado;2025-12;;https://municipioalem.gob.ar/?q=transparencia;2026-09-11
06462;Leandro N. Alem;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";https://municipioalem.gob.ar/?q=transparencia;2026-09-11
06466;Lezama;Cuenta fiscal comparable;Pendiente;enero–junio 2026;Cuenta ahorro-inversión-financiamiento (CAIF) enero–junio 2026, o ejecuciones por carácter económico conciliadas que excluyan financiamiento.;https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Presupuesto original 2026;Pendiente;2024;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Presupuesto vigente 2026;Pendiente;2024-12-31;Crédito anual vigente 2026 y modificaciones, con fecha de corte y saldo inicial anual.;https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Saldo de tesorería;Pendiente;;Estado de tesorería conciliado: bancos, efectivo, valores y fondos afectados. El saldo total no equivale a caja libre.;https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Caja libre;Pendiente;;Caja de libre disponibilidad conciliada, descontando fondos afectados y obligaciones exigibles.;https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Stock de deuda municipal;Pendiente;;"Planilla de deuda consolidada y flotante, contratos, moneda y corte; separar pasivos contables y evitar sumarlos dos veces.";https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Calendario futuro de deuda;Pendiente;;"Planilla de vencimientos futuros de capital e intereses, por contrato y fecha; separar lo ya pagado del año.";https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Deuda con proveedores vencida;Pendiente;;Antigüedad y vencimiento de facturas pendientes, conciliados con la deuda flotante. Pendiente no significa vencida.;https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Flujos fiscales mensuales;Pendiente;;"Ingresos percibidos y gastos devengados por mes, sin acumulación; necesarios para ajustar cada flujo por IPC.";https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Cierres fiscales anuales 2021–2025;Sin serie anual incorporada;;"CAIF de cierre anual 2021–2025 con los mismos organismos; no anualizar semestres.";https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Transferencias provinciales;Incorporado;2025-01 a 2026-07;;https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Empleo y salarios privados formales;Incorporado;2019-01 a 2025-12;;https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Población y condiciones de vida;Incorporado;Censo 2022;;https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Producto municipal;Incorporado;"2021–2023; precios 2004";;https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Delitos registrados;Incorporado;2024–2025;;https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Deuda de personas;Incorporado;2026-07;;https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Préstamos y depósitos bancarios;Reservado o sin cifra de origen;2024-12;"Cifra publicada por localización BCRA/DPE; las reservas estadísticas no se completan con cero.";https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Empleo industrial;Incorporado;2025-12;;https://lezama.gov.ar/situacion-financiera/;2026-09-11
06466;Lezama;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";https://lezama.gov.ar/situacion-financiera/;2026-09-11
06469;Lincoln;Cuenta fiscal comparable;Pendiente;enero–junio 2026;Cuenta ahorro-inversión-financiamiento (CAIF) enero–junio 2026, o ejecuciones por carácter económico conciliadas que excluyan financiamiento.;https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Presupuesto original 2026;Pendiente;;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Presupuesto vigente 2026;Pendiente;;Crédito anual vigente 2026 y modificaciones, con fecha de corte y saldo inicial anual.;https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Saldo de tesorería;Pendiente;;Estado de tesorería conciliado: bancos, efectivo, valores y fondos afectados. El saldo total no equivale a caja libre.;https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Caja libre;Pendiente;;Caja de libre disponibilidad conciliada, descontando fondos afectados y obligaciones exigibles.;https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Stock de deuda municipal;Pendiente;;"Planilla de deuda consolidada y flotante, contratos, moneda y corte; separar pasivos contables y evitar sumarlos dos veces.";https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Calendario futuro de deuda;Pendiente;;"Planilla de vencimientos futuros de capital e intereses, por contrato y fecha; separar lo ya pagado del año.";https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Deuda con proveedores vencida;Pendiente;;Antigüedad y vencimiento de facturas pendientes, conciliados con la deuda flotante. Pendiente no significa vencida.;https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Flujos fiscales mensuales;Pendiente;;"Ingresos percibidos y gastos devengados por mes, sin acumulación; necesarios para ajustar cada flujo por IPC.";https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Cierres fiscales anuales 2021–2025;Sin serie anual incorporada;;"CAIF de cierre anual 2021–2025 con los mismos organismos; no anualizar semestres.";https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Transferencias provinciales;Incorporado;2025-01 a 2026-07;;https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Empleo y salarios privados formales;Incorporado;2019-01 a 2025-12;;https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Población y condiciones de vida;Incorporado;Censo 2022;;https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Producto municipal;Incorporado;"2021–2023; precios 2004";;https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Delitos registrados;Incorporado;2024–2025;;https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Deuda de personas;Incorporado;2026-07;;https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Préstamos y depósitos bancarios;Incorporado;2024-12;;https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Empleo industrial;Incorporado;2025-12;;https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06469;Lincoln;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";https://www.lincoln.gob.ar/?q=transparencia;2026-09-11
06476;Lobería;Cuenta fiscal comparable;Incorporado;enero–junio 2026;;https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Presupuesto original 2026;Pendiente;2026;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Presupuesto vigente 2026;Incorporado;2026-06-30;;https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Saldo de tesorería;Pendiente;;Estado de tesorería conciliado: bancos, efectivo, valores y fondos afectados. El saldo total no equivale a caja libre.;https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Caja libre;Pendiente;;Caja de libre disponibilidad conciliada, descontando fondos afectados y obligaciones exigibles.;https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Stock de deuda municipal;Pendiente;;"Planilla de deuda consolidada y flotante, contratos, moneda y corte; separar pasivos contables y evitar sumarlos dos veces.";https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Calendario futuro de deuda;Pendiente;;"Planilla de vencimientos futuros de capital e intereses, por contrato y fecha; separar lo ya pagado del año.";https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Deuda con proveedores vencida;Pendiente;;Antigüedad y vencimiento de facturas pendientes, conciliados con la deuda flotante. Pendiente no significa vencida.;https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Flujos fiscales mensuales;Pendiente;;"Ingresos percibidos y gastos devengados por mes, sin acumulación; necesarios para ajustar cada flujo por IPC.";https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Cierres fiscales anuales 2021–2025;Sin serie anual incorporada;;"CAIF de cierre anual 2021–2025 con los mismos organismos; no anualizar semestres.";https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Transferencias provinciales;Incorporado;2025-01 a 2026-07;;https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Empleo y salarios privados formales;Incorporado;2019-01 a 2025-12;;https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Población y condiciones de vida;Incorporado;Censo 2022;;https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Producto municipal;Incorporado;"2021–2023; precios 2004";;https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Delitos registrados;Incorporado;2024–2025;;https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Deuda de personas;Incorporado;2026-07;;https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Préstamos y depósitos bancarios;Reservado o sin cifra de origen;2024-12;"Cifra publicada por localización BCRA/DPE; las reservas estadísticas no se completan con cero.";https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Empleo industrial;Incorporado;2025-12;;https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06476;Lobería;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";https://www.loberia.gov.ar/?q=reportes-economicos;2026-09-11
06483;Lobos;Cuenta fiscal comparable;Incorporado;enero–junio 2026;;https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Presupuesto original 2026;Pendiente;2026;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Presupuesto vigente 2026;Incorporado;2026-06-30;;https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Saldo de tesorería;Pendiente;;Estado de tesorería conciliado: bancos, efectivo, valores y fondos afectados. El saldo total no equivale a caja libre.;https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Caja libre;Pendiente;;Caja de libre disponibilidad conciliada, descontando fondos afectados y obligaciones exigibles.;https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Stock de deuda municipal;Pendiente;;"Planilla de deuda consolidada y flotante, contratos, moneda y corte; separar pasivos contables y evitar sumarlos dos veces.";https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Calendario futuro de deuda;Pendiente;;"Planilla de vencimientos futuros de capital e intereses, por contrato y fecha; separar lo ya pagado del año.";https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Deuda con proveedores vencida;Pendiente;;Antigüedad y vencimiento de facturas pendientes, conciliados con la deuda flotante. Pendiente no significa vencida.;https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Flujos fiscales mensuales;Pendiente;;"Ingresos percibidos y gastos devengados por mes, sin acumulación; necesarios para ajustar cada flujo por IPC.";https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Cierres fiscales anuales 2021–2025;Sin serie anual incorporada;;"CAIF de cierre anual 2021–2025 con los mismos organismos; no anualizar semestres.";https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Transferencias provinciales;Incorporado;2025-01 a 2026-07;;https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Empleo y salarios privados formales;Incorporado;2019-01 a 2025-12;;https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Población y condiciones de vida;Incorporado;Censo 2022;;https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Producto municipal;Incorporado;"2021–2023; precios 2004";;https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Delitos registrados;Incorporado;2024–2025;;https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Deuda de personas;Incorporado;2026-07;;https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Préstamos y depósitos bancarios;Incorporado;2024-12;;https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Empleo industrial;Incorporado;2025-12;;https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06483;Lobos;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";https://www.lobos.gob.ar/?q=estados-contables;2026-09-11
06490;Lomas de Zamora;Cuenta fiscal comparable;Pendiente;enero–junio 2026;Cuenta ahorro-inversión-financiamiento (CAIF) enero–junio 2026, o ejecuciones por carácter económico conciliadas que excluyan financiamiento.;https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Presupuesto original 2026;Pendiente;;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Presupuesto vigente 2026;Pendiente;;Crédito anual vigente 2026 y modificaciones, con fecha de corte y saldo inicial anual.;https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Saldo de tesorería;Pendiente;;Estado de tesorería conciliado: bancos, efectivo, valores y fondos afectados. El saldo total no equivale a caja libre.;https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Caja libre;Pendiente;;Caja de libre disponibilidad conciliada, descontando fondos afectados y obligaciones exigibles.;https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Stock de deuda municipal;Pendiente;;"Planilla de deuda consolidada y flotante, contratos, moneda y corte; separar pasivos contables y evitar sumarlos dos veces.";https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Calendario futuro de deuda;Pendiente;;"Planilla de vencimientos futuros de capital e intereses, por contrato y fecha; separar lo ya pagado del año.";https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Deuda con proveedores vencida;Pendiente;;Antigüedad y vencimiento de facturas pendientes, conciliados con la deuda flotante. Pendiente no significa vencida.;https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Flujos fiscales mensuales;Pendiente;;"Ingresos percibidos y gastos devengados por mes, sin acumulación; necesarios para ajustar cada flujo por IPC.";https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Cierres fiscales anuales 2021–2025;Sin serie anual incorporada;;"CAIF de cierre anual 2021–2025 con los mismos organismos; no anualizar semestres.";https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Transferencias provinciales;Incorporado;2025-01 a 2026-07;;https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Empleo y salarios privados formales;Incorporado;2019-01 a 2025-12;;https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Población y condiciones de vida;Incorporado;Censo 2022;;https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Producto municipal;Incorporado;"2021–2023; precios 2004";;https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Delitos registrados;Incorporado;2024–2025;;https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Deuda de personas;Incorporado;2026-07;;https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Préstamos y depósitos bancarios;Incorporado;2024-12;;https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Empleo industrial;Incorporado;2025-12;;https://www.lomasdezamora.gov.ar/;2026-09-11
06490;Lomas de Zamora;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";https://www.lomasdezamora.gov.ar/;2026-09-11
06497;Luján;Cuenta fiscal comparable;Incorporado;enero–junio 2026;;http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Presupuesto original 2026;Pendiente;2026;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Presupuesto vigente 2026;Incorporado;2026-06-30;;http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Saldo de tesorería;Pendiente;;Estado de tesorería conciliado: bancos, efectivo, valores y fondos afectados. El saldo total no equivale a caja libre.;http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Caja libre;Pendiente;;Caja de libre disponibilidad conciliada, descontando fondos afectados y obligaciones exigibles.;http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Stock de deuda municipal;Pendiente;;"Planilla de deuda consolidada y flotante, contratos, moneda y corte; separar pasivos contables y evitar sumarlos dos veces.";http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Calendario futuro de deuda;Pendiente;;"Planilla de vencimientos futuros de capital e intereses, por contrato y fecha; separar lo ya pagado del año.";http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Deuda con proveedores vencida;Pendiente;;Antigüedad y vencimiento de facturas pendientes, conciliados con la deuda flotante. Pendiente no significa vencida.;http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Flujos fiscales mensuales;Pendiente;;"Ingresos percibidos y gastos devengados por mes, sin acumulación; necesarios para ajustar cada flujo por IPC.";http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Cierres fiscales anuales 2021–2025;Sin serie anual incorporada;;"CAIF de cierre anual 2021–2025 con los mismos organismos; no anualizar semestres.";http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Transferencias provinciales;Incorporado;2025-01 a 2026-07;;http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Empleo y salarios privados formales;Incorporado;2019-01 a 2025-12;;http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Población y condiciones de vida;Incorporado;Censo 2022;;http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Producto municipal;Incorporado;"2021–2023; precios 2004";;http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Delitos registrados;Incorporado;2024–2025;;http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Deuda de personas;Incorporado;2026-07;;http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Préstamos y depósitos bancarios;Incorporado;2024-12;;http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Empleo industrial;Incorporado;2025-12;;http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06497;Luján;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";http://luj-bue-datos.paisdigital.innovacion.gob.ar/dataset/5163385a-3db9-48c2-8e73-be3946582ff5/resource/e9e63f97-419d-4525-9bf8-7b724378c64a/download/1-semestre-2026-sit-economico-fciera.pdf;2026-09-11
06505;Magdalena;Cuenta fiscal comparable;Pendiente;enero–junio 2026;Cuenta ahorro-inversión-financiamiento (CAIF) enero–junio 2026, o ejecuciones por carácter económico conciliadas que excluyan financiamiento.;https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Presupuesto original 2026;Pendiente;;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Presupuesto vigente 2026;Pendiente;;Crédito anual vigente 2026 y modificaciones, con fecha de corte y saldo inicial anual.;https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Saldo de tesorería;Pendiente;;Estado de tesorería conciliado: bancos, efectivo, valores y fondos afectados. El saldo total no equivale a caja libre.;https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Caja libre;Pendiente;;Caja de libre disponibilidad conciliada, descontando fondos afectados y obligaciones exigibles.;https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Stock de deuda municipal;Pendiente;;"Planilla de deuda consolidada y flotante, contratos, moneda y corte; separar pasivos contables y evitar sumarlos dos veces.";https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Calendario futuro de deuda;Pendiente;;"Planilla de vencimientos futuros de capital e intereses, por contrato y fecha; separar lo ya pagado del año.";https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Deuda con proveedores vencida;Pendiente;;Antigüedad y vencimiento de facturas pendientes, conciliados con la deuda flotante. Pendiente no significa vencida.;https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Flujos fiscales mensuales;Pendiente;;"Ingresos percibidos y gastos devengados por mes, sin acumulación; necesarios para ajustar cada flujo por IPC.";https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Cierres fiscales anuales 2021–2025;Sin serie anual incorporada;;"CAIF de cierre anual 2021–2025 con los mismos organismos; no anualizar semestres.";https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Transferencias provinciales;Incorporado;2025-01 a 2026-07;;https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Empleo y salarios privados formales;Incorporado;2019-01 a 2025-12;;https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Población y condiciones de vida;Incorporado;Censo 2022;;https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Producto municipal;Incorporado;"2021–2023; precios 2004";;https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Delitos registrados;Incorporado;2024–2025;;https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Deuda de personas;Incorporado;2026-07;;https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Préstamos y depósitos bancarios;Reservado o sin cifra de origen;2024-12;"Cifra publicada por localización BCRA/DPE; las reservas estadísticas no se completan con cero.";https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Empleo industrial;Incorporado;2025-12;;https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06505;Magdalena;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";https://www.magdalena.gob.ar/?q=transparencia-publica;2026-09-11
06511;Maipú;Cuenta fiscal comparable;Pendiente;enero–junio 2026;Cuenta ahorro-inversión-financiamiento (CAIF) enero–junio 2026, o ejecuciones por carácter económico conciliadas que excluyan financiamiento.;https://www.maipu-gba.gob.ar/;2026-09-11
06511;Maipú;Presupuesto original 2026;Pendiente;;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";https://www.maipu-gba.gob.ar/;2026-09-11
